Epoch,Train_Net1,Test_Net1,Train_Net2,Test_Net2,Train_Net3,Test_Net3,Train_Net4,Test_Net4,Train_Net5,Test_Net5,Train_Net6,Test_Net6,Train_Net7,Test_Net7,Train_Net8,Test_Net8,Train_Net9,Test_Net9,Train_Net10,Test_Net10
806,0.000979505,0.001041113,0.001616309,0.001561699,0.000974439,0.001017240,0.000950887,0.000994742,0.000999310,0.001057517,0.001029674,0.001092073,0.001070433,0.001130636,0.001017458,0.001093293,0.000981116,0.001053556,0.000981981,0.001059804
807,0.000979338,0.001040972,0.001615646,0.001560993,0.000974076,0.001016896,0.000950839,0.000994703,0.000999163,0.001057345,0.001029377,0.001091794,0.001070290,0.001130499,0.001017300,0.001093162,0.000981055,0.001053485,0.000981847,0.001059680
808,0.000979172,0.001040830,0.001614976,0.001560281,0.000973716,0.001016555,0.000950792,0.000994664,0.000999016,0.001057174,0.001029080,0.001091516,0.001070148,0.001130364,0.001017143,0.001093030,0.000980995,0.001053415,0.000981714,0.001059556
809,0.000979007,0.001040690,0.001614298,0.001559562,0.000973359,0.001016218,0.000950746,0.000994626,0.000998870,0.001057005,0.001028783,0.001091238,0.001070006,0.001130228,0.001016987,0.001092899,0.000980934,0.001053344,0.000981580,0.001059432
810,0.000978842,0.001040551,0.001613613,0.001558836,0.000973005,0.001015883,0.000950699,0.000994588,0.000998724,0.001056836,0.001028487,0.001090960,0.001069864,0.001130093,0.001016832,0.001092769,0.000980873,0.001053274,0.000981448,0.001059309
811,0.000978679,0.001040412,0.001612921,0.001558104,0.000972653,0.001015550,0.000950653,0.000994550,0.000998580,0.001056668,0.001028190,0.001090683,0.001069723,0.001129958,0.001016677,0.001092639,0.000980813,0.001053204,0.000981315,0.001059185
812,0.000978516,0.001040274,0.001612221,0.001557365,0.000972305,0.001015221,0.000950608,0.000994512,0.000998436,0.001056501,0.001027894,0.001090406,0.001069582,0.001129824,0.001016522,0.001092510,0.000980753,0.001053133,0.000981183,0.001059062
813,0.000978354,0.001040136,0.001611513,0.001556619,0.000971959,0.001014894,0.000950562,0.000994475,0.000998294,0.001056335,0.001027598,0.001090129,0.001069442,0.001129690,0.001016369,0.001092381,0.000980692,0.001053063,0.000981051,0.001058939
814,0.000978193,0.001040000,0.001610798,0.001555866,0.000971616,0.001014571,0.000950518,0.000994438,0.000998152,0.001056170,0.001027303,0.001089853,0.001069302,0.001129556,0.001016216,0.001092253,0.000980632,0.001052993,0.000980919,0.001058816
815,0.000978033,0.001039864,0.001610075,0.001555107,0.000971276,0.001014249,0.000950473,0.000994402,0.000998011,0.001056006,0.001027007,0.001089577,0.001069163,0.001129422,0.001016063,0.001092125,0.000980572,0.001052923,0.000980788,0.001058693
816,0.000977873,0.001039729,0.001609344,0.001554340,0.000970939,0.001013931,0.000950429,0.000994366,0.000997870,0.001055843,0.001026712,0.001089301,0.001069023,0.001129289,0.001015911,0.001091997,0.000980512,0.001052853,0.000980657,0.001058571
817,0.000977714,0.001039594,0.001608605,0.001553566,0.000970605,0.001013616,0.000950385,0.000994330,0.000997731,0.001055681,0.001026417,0.001089026,0.001068885,0.001129156,0.001015760,0.001091871,0.000980452,0.001052783,0.000980527,0.001058448
818,0.000977556,0.001039461,0.001607858,0.001552785,0.000970274,0.001013303,0.000950341,0.000994295,0.000997592,0.001055520,0.001026122,0.001088751,0.001068747,0.001129023,0.001015609,0.001091744,0.000980392,0.001052714,0.000980397,0.001058326
819,0.000977399,0.001039327,0.001607103,0.001551997,0.000969945,0.001012993,0.000950297,0.000994260,0.000997454,0.001055360,0.001025827,0.001088476,0.001068609,0.001128890,0.001015459,0.001091618,0.000980333,0.001052644,0.000980267,0.001058204
820,0.000977242,0.001039195,0.001606339,0.001551201,0.000969619,0.001012685,0.000950254,0.000994225,0.000997316,0.001055200,0.001025533,0.001088202,0.001068471,0.001128758,0.001015309,0.001091493,0.000980273,0.001052574,0.000980137,0.001058082
821,0.000977086,0.001039063,0.001605568,0.001550398,0.000969296,0.001012380,0.000950211,0.000994190,0.000997180,0.001055042,0.001025239,0.001087928,0.001068334,0.001128626,0.001015160,0.001091367,0.000980214,0.001052505,0.000980008,0.001057960
822,0.000976931,0.001038932,0.001604787,0.001549588,0.000968976,0.001012078,0.000950169,0.000994156,0.000997044,0.001054884,0.001024945,0.001087654,0.001068198,0.001128495,0.001015012,0.001091243,0.000980154,0.001052435,0.000979879,0.001057838
823,0.000976777,0.001038802,0.001603999,0.001548769,0.000968658,0.001011779,0.000950127,0.000994122,0.000996909,0.001054728,0.001024652,0.001087381,0.001068062,0.001128364,0.001014864,0.001091119,0.000980095,0.001052366,0.000979751,0.001057716
824,0.000976623,0.001038673,0.001603201,0.001547944,0.000968343,0.001011482,0.000950085,0.000994088,0.000996775,0.001054572,0.001024359,0.001087108,0.001067926,0.001128233,0.001014717,0.001090995,0.000980035,0.001052296,0.000979622,0.001057594
825,0.000976470,0.001038544,0.001602395,0.001547110,0.000968031,0.001011188,0.000950043,0.000994055,0.000996641,0.001054417,0.001024066,0.001086836,0.001067790,0.001128102,0.001014570,0.001090872,0.000979976,0.001052227,0.000979494,0.001057473
826,0.000976318,0.001038415,0.001601580,0.001546269,0.000967721,0.001010897,0.000950002,0.000994022,0.000996508,0.001054263,0.001023773,0.001086564,0.001067655,0.001127971,0.001014424,0.001090749,0.000979917,0.001052158,0.000979367,0.001057352
827,0.000976167,0.001038288,0.001600757,0.001545420,0.000967415,0.001010608,0.000949961,0.000993989,0.000996376,0.001054110,0.001023481,0.001086292,0.001067521,0.001127841,0.001014279,0.001090626,0.000979858,0.001052088,0.000979239,0.001057230
828,0.000976016,0.001038161,0.001599924,0.001544563,0.000967110,0.001010321,0.000949920,0.000993957,0.000996245,0.001053957,0.001023189,0.001086021,0.001067386,0.001127711,0.001014134,0.001090505,0.000979799,0.001052019,0.000979112,0.001057109
829,0.000975866,0.001038035,0.001599082,0.001543698,0.000966809,0.001010038,0.000949879,0.000993925,0.000996114,0.001053806,0.001022897,0.001085750,0.001067252,0.001127582,0.001013989,0.001090383,0.000979740,0.001051950,0.000978985,0.001056988
830,0.000975717,0.001037909,0.001598231,0.001542825,0.000966510,0.001009756,0.000949839,0.000993893,0.000995984,0.001053655,0.001022605,0.001085479,0.001067119,0.001127452,0.001013845,0.001090262,0.000979681,0.001051881,0.000978859,0.001056867
831,0.000975569,0.001037784,0.001597370,0.001541943,0.000966214,0.001009478,0.000949799,0.000993861,0.000995855,0.001053505,0.001022314,0.001085209,0.001066986,0.001127323,0.001013702,0.001090141,0.000979623,0.001051812,0.000978732,0.001056746
832,0.000975421,0.001037660,0.001596501,0.001541054,0.000965920,0.001009202,0.000949759,0.000993830,0.000995726,0.001053356,0.001022023,0.001084940,0.001066853,0.001127194,0.001013559,0.001090021,0.000979564,0.001051743,0.000978606,0.001056626
833,0.000975274,0.001037536,0.001595621,0.001540156,0.000965629,0.001008928,0.000949719,0.000993799,0.000995598,0.001053207,0.001021733,0.001084670,0.001066721,0.001127066,0.001013417,0.001089901,0.000979505,0.001051675,0.000978481,0.001056505
834,0.000975127,0.001037413,0.001594732,0.001539249,0.000965341,0.001008657,0.000949680,0.000993768,0.000995471,0.001053060,0.001021442,0.001084401,0.001066589,0.001126938,0.001013275,0.001089782,0.000979447,0.001051606,0.000978355,0.001056384
835,0.000974982,0.001037291,0.001593834,0.001538334,0.000965055,0.001008388,0.000949641,0.000993737,0.000995344,0.001052913,0.001021152,0.001084133,0.001066457,0.001126810,0.001013134,0.001089663,0.000979388,0.001051537,0.000978230,0.001056264
836,0.000974837,0.001037169,0.001592925,0.001537411,0.000964771,0.001008122,0.000949602,0.000993707,0.000995218,0.001052767,0.001020863,0.001083865,0.001066326,0.001126682,0.001012993,0.001089544,0.000979330,0.001051468,0.000978105,0.001056143
837,0.000974692,0.001037048,0.001592007,0.001536479,0.000964490,0.001007858,0.000949564,0.000993677,0.000995093,0.001052622,0.001020573,0.001083598,0.001066195,0.001126554,0.001012853,0.001089426,0.000979272,0.001051400,0.000977980,0.001056023
838,0.000974549,0.001036928,0.001591079,0.001535538,0.000964212,0.001007597,0.000949525,0.000993647,0.000994968,0.001052478,0.001020284,0.001083331,0.001066064,0.001126427,0.001012713,0.001089309,0.000979213,0.001051331,0.000977856,0.001055903
839,0.000974406,0.001036808,0.001590140,0.001534588,0.000963936,0.001007338,0.000949487,0.000993617,0.000994844,0.001052334,0.001019996,0.001083064,0.001065934,0.001126300,0.001012574,0.001089191,0.000979155,0.001051263,0.000977731,0.001055783
840,0.000974264,0.001036689,0.001589191,0.001533630,0.000963663,0.001007082,0.000949449,0.000993588,0.000994721,0.001052192,0.001019708,0.001082798,0.001065804,0.001126173,0.001012436,0.001089074,0.000979097,0.001051195,0.000977607,0.001055663
841,0.000974122,0.001036570,0.001588232,0.001532662,0.000963392,0.001006828,0.000949412,0.000993559,0.000994598,0.001052049,0.001019420,0.001082532,0.001065675,0.001126047,0.001012298,0.001088958,0.000979039,0.001051126,0.000977484,0.001055543
842,0.000973981,0.001036452,0.001587263,0.001531686,0.000963124,0.001006576,0.000949374,0.000993530,0.000994476,0.001051908,0.001019132,0.001082267,0.001065546,0.001125921,0.001012160,0.001088842,0.000978981,0.001051058,0.000977360,0.001055423
843,0.000973841,0.001036335,0.001586282,0.001530700,0.000962858,0.001006327,0.000949337,0.000993501,0.000994355,0.001051768,0.001018845,0.001082002,0.001065417,0.001125795,0.001012023,0.001088726,0.000978923,0.001050990,0.000977237,0.001055303
844,0.000973701,0.001036218,0.001585292,0.001529705,0.000962594,0.001006080,0.000949300,0.000993473,0.000994234,0.001051628,0.001018558,0.001081737,0.001065288,0.001125669,0.001011887,0.001088611,0.000978866,0.001050922,0.000977114,0.001055183
845,0.000973562,0.001036102,0.001584290,0.001528701,0.000962333,0.001005836,0.000949263,0.000993445,0.000994113,0.001051489,0.001018271,0.001081474,0.001065160,0.001125543,0.001011751,0.001088496,0.000978808,0.001050854,0.000976991,0.001055063
846,0.000973424,0.001035987,0.001583277,0.001527687,0.000962074,0.001005593,0.000949227,0.000993417,0.000993994,0.001051350,0.001017985,0.001081210,0.001065033,0.001125418,0.001011615,0.001088381,0.000978750,0.001050785,0.000976868,0.001054944
847,0.000973286,0.001035872,0.001582254,0.001526664,0.000961818,0.001005354,0.000949190,0.000993389,0.000993874,0.001051213,0.001017700,0.001080947,0.001064905,0.001125293,0.001011480,0.001088267,0.000978693,0.001050718,0.000976746,0.001054824
848,0.000973150,0.001035757,0.001581219,0.001525631,0.000961564,0.001005116,0.000949154,0.000993361,0.000993756,0.001051076,0.001017414,0.001080685,0.001064778,0.001125168,0.001011345,0.001088153,0.000978635,0.001050650,0.000976624,0.001054704
849,0.000973013,0.001035644,0.001580173,0.001524589,0.000961312,0.001004881,0.000949118,0.000993334,0.000993638,0.001050939,0.001017129,0.001080423,0.001064651,0.001125044,0.001011211,0.001088040,0.000978578,0.001050582,0.000976502,0.001054585
850,0.000972878,0.001035531,0.001579116,0.001523536,0.000961063,0.001004648,0.000949082,0.000993307,0.000993521,0.001050804,0.001016845,0.001080161,0.001064525,0.001124919,0.001011078,0.001087927,0.000978520,0.001050514,0.000976380,0.001054466
851,0.000972743,0.001035418,0.001578047,0.001522474,0.000960816,0.001004417,0.000949047,0.000993280,0.000993404,0.001050669,0.001016560,0.001079900,0.001064399,0.001124795,0.001010945,0.001087814,0.000978463,0.001050446,0.000976259,0.001054346
852,0.000972608,0.001035306,0.001576967,0.001521402,0.000960571,0.001004188,0.000949012,0.000993253,0.000993288,0.001050535,0.001016277,0.001079640,0.001064273,0.001124671,0.001010812,0.001087702,0.000978406,0.001050378,0.000976137,0.001054227
853,0.000972474,0.001035195,0.001575875,0.001520320,0.000960329,0.001003962,0.000948976,0.000993227,0.000993172,0.001050401,0.001015993,0.001079380,0.001064148,0.001124548,0.001010680,0.001087590,0.000978348,0.001050311,0.000976016,0.001054108
854,0.000972341,0.001035084,0.001574771,0.001519228,0.000960088,0.001003738,0.000948942,0.000993201,0.000993057,0.001050269,0.001015710,0.001079120,0.001064022,0.001124424,0.001010548,0.001087479,0.000978291,0.001050243,0.000975896,0.001053988
855,0.000972209,0.001034973,0.001573655,0.001518126,0.000959851,0.001003516,0.000948907,0.000993174,0.000992942,0.001050136,0.001015428,0.001078861,0.001063898,0.001124301,0.001010417,0.001087367,0.000978234,0.001050176,0.000975775,0.001053869
856,0.000972077,0.001034864,0.001572527,0.001517014,0.000959615,0.001003296,0.000948872,0.000993149,0.000992828,0.001050005,0.001015145,0.001078603,0.001063773,0.001124178,0.001010286,0.001087257,0.000978177,0.001050108,0.000975655,0.001053750
857,0.000971946,0.001034755,0.001571387,0.001515891,0.000959381,0.001003078,0.000948838,0.000993123,0.000992715,0.001049874,0.001014864,0.001078345,0.001063649,0.001124056,0.001010156,0.001087146,0.000978120,0.001050041,0.000975534,0.001053631
858,0.000971815,0.001034646,0.001570235,0.001514758,0.000959150,0.001002863,0.000948804,0.000993097,0.000992602,0.001049744,0.001014582,0.001078088,0.001063525,0.001123933,0.001010026,0.001087036,0.000978063,0.001049973,0.000975414,0.001053512
859,0.000971685,0.001034538,0.001569070,0.001513614,0.000958921,0.001002649,0.000948770,0.000993072,0.000992489,0.001049614,0.001014301,0.001077831,0.001063401,0.001123811,0.001009897,0.001086926,0.000978007,0.001049906,0.000975294,0.001053393
860,0.000971556,0.001034430,0.001567892,0.001512459,0.000958694,0.001002438,0.000948736,0.000993047,0.000992377,0.001049486,0.001014021,0.001077574,0.001063278,0.001123689,0.001009768,0.001086817,0.000977950,0.001049839,0.000975175,0.001053274
861,0.000971427,0.001034324,0.001566702,0.001511294,0.000958469,0.001002229,0.000948702,0.000993022,0.000992266,0.001049357,0.001013741,0.001077319,0.001063155,0.001123567,0.001009639,0.001086708,0.000977893,0.001049771,0.000975055,0.001053155
862,0.000971299,0.001034217,0.001565499,0.001510118,0.000958247,0.001002022,0.000948669,0.000992997,0.000992155,0.001049230,0.001013461,0.001077063,0.001063032,0.001123445,0.001009511,0.001086599,0.000977836,0.001049704,0.000974936,0.001053036
863,0.000971171,0.001034111,0.001564284,0.001508931,0.000958026,0.001001817,0.000948635,0.000992973,0.000992045,0.001049103,0.001013182,0.001076809,0.001062910,0.001123324,0.001009384,0.001086491,0.000977780,0.001049637,0.000974817,0.001052918
864,0.000971044,0.001034006,0.001563055,0.001507733,0.000957808,0.001001614,0.000948602,0.000992948,0.000991935,0.001048976,0.001012903,0.001076554,0.001062788,0.001123203,0.001009257,0.001086383,0.000977723,0.001049570,0.000974698,0.001052799
865,0.000970917,0.001033901,0.001561813,0.001506524,0.000957592,0.001001413,0.000948569,0.000992924,0.000991826,0.001048851,0.001012625,0.001076301,0.001062666,0.001123082,0.001009130,0.001086275,0.000977667,0.001049503,0.000974580,0.001052680
866,0.000970792,0.001033797,0.001560557,0.001505304,0.000957377,0.001001214,0.000948537,0.000992900,0.000991717,0.001048725,0.001012347,0.001076048,0.001062545,0.001122961,0.001009004,0.001086168,0.000977610,0.001049436,0.000974461,0.001052562
867,0.000970666,0.001033693,0.001559289,0.001504073,0.000957165,0.001001017,0.000948504,0.000992876,0.000991608,0.001048601,0.001012070,0.001075795,0.001062423,0.001122841,0.001008878,0.001086061,0.000977554,0.001049369,0.000974343,0.001052443
868,0.000970542,0.001033590,0.001558006,0.001502830,0.000956955,0.001000822,0.000948471,0.000992852,0.000991501,0.001048477,0.001011793,0.001075543,0.001062302,0.001122720,0.001008753,0.001085954,0.000977498,0.001049302,0.000974225,0.001052324
869,0.000970418,0.001033488,0.001556710,0.001501576,0.000956747,0.001000629,0.000948439,0.000992829,0.000991393,0.001048354,0.001011517,0.001075292,0.001062182,0.001122600,0.001008628,0.001085847,0.000977442,0.001049235,0.000974107,0.001052206
870,0.000970294,0.001033385,0.001555400,0.001500310,0.000956541,0.001000438,0.000948407,0.000992806,0.000991286,0.001048231,0.001011241,0.001075041,0.001062061,0.001122480,0.001008503,0.001085741,0.000977385,0.001049169,0.000973989,0.001052087
871,0.000970171,0.001033284,0.001554077,0.001499033,0.000956337,0.001000249,0.000948375,0.000992782,0.000991180,0.001048109,0.001010966,0.001074791,0.001061941,0.001122360,0.001008379,0.001085636,0.000977329,0.001049102,0.000973872,0.001051969
872,0.000970049,0.001033183,0.001552739,0.001497744,0.000956135,0.001000062,0.000948343,0.000992759,0.000991074,0.001047987,0.001010691,0.001074541,0.001061822,0.001122241,0.001008255,0.001085530,0.000977273,0.001049035,0.000973754,0.001051851
873,0.000969927,0.001033082,0.001551387,0.001496443,0.000955935,0.000999877,0.000948312,0.000992736,0.000990968,0.001047866,0.001010416,0.001074292,0.001061702,0.001122121,0.001008132,0.001085425,0.000977217,0.001048968,0.000973637,0.001051732
874,0.000969806,0.001032982,0.001550020,0.001495130,0.000955737,0.000999694,0.000948280,0.000992714,0.000990863,0.001047745,0.001010142,0.001074043,0.001061583,0.001122002,0.001008009,0.001085320,0.000977161,0.001048902,0.000973520,0.001051614
875,0.000969685,0.001032882,0.001548639,0.001493806,0.000955541,0.000999513,0.000948249,0.000992691,0.000990759,0.001047626,0.001009869,0.001073796,0.001061464,0.001121883,0.001007887,0.001085216,0.000977105,0.001048835,0.000973403,0.001051496
876,0.000969565,0.001032783,0.001547244,0.001492469,0.000955346,0.000999333,0.000948217,0.000992669,0.000990655,0.001047506,0.001009596,0.001073548,0.001061345,0.001121765,0.001007765,0.001085112,0.000977049,0.001048769,0.000973287,0.001051377
877,0.000969445,0.001032685,0.001545834,0.001491120,0.000955154,0.000999155,0.000948186,0.000992647,0.000990551,0.001047387,0.001009323,0.001073302,0.001061227,0.001121646,0.001007643,0.001085008,0.000976994,0.001048702,0.000973170,0.001051259
878,0.000969326,0.001032587,0.001544408,0.001489758,0.000954964,0.000998980,0.000948155,0.000992624,0.000990448,0.001047269,0.001009051,0.001073055,0.001061108,0.001121528,0.001007522,0.001084904,0.000976938,0.001048636,0.000973054,0.001051141
879,0.000969208,0.001032489,0.001542968,0.001488385,0.000954775,0.000998806,0.000948125,0.000992603,0.000990345,0.001047151,0.001008780,0.001072810,0.001060990,0.001121410,0.001007401,0.001084801,0.000976882,0.001048570,0.000972938,0.001051023
880,0.000969090,0.001032392,0.001541513,0.001486999,0.000954588,0.000998633,0.000948094,0.000992581,0.000990242,0.001047034,0.001008509,0.001072565,0.001060873,0.001121292,0.001007281,0.001084698,0.000976826,0.001048503,0.000972822,0.001050905
881,0.000968972,0.001032295,0.001540042,0.001485600,0.000954403,0.000998463,0.000948064,0.000992559,0.000990141,0.001046918,0.001008238,0.001072321,0.001060755,0.001121174,0.001007161,0.001084596,0.000976771,0.001048437,0.000972706,0.001050787
882,0.000968855,0.001032199,0.001538557,0.001484189,0.000954220,0.000998295,0.000948033,0.000992538,0.000990039,0.001046801,0.001007969,0.001072077,0.001060638,0.001121056,0.001007041,0.001084493,0.000976715,0.001048371,0.000972591,0.001050669
883,0.000968739,0.001032104,0.001537055,0.001482765,0.000954039,0.000998128,0.000948003,0.000992516,0.000989938,0.001046686,0.001007699,0.001071834,0.001060521,0.001120939,0.001006922,0.001084391,0.000976660,0.001048304,0.000972475,0.001050551
884,0.000968623,0.001032009,0.001535538,0.001481328,0.000953860,0.000997963,0.000947973,0.000992495,0.000989837,0.001046571,0.001007430,0.001071592,0.001060404,0.001120821,0.001006803,0.001084290,0.000976604,0.001048238,0.000972360,0.001050433
885,0.000968508,0.001031914,0.001534005,0.001479878,0.000953682,0.000997799,0.000947943,0.000992474,0.000989737,0.001046456,0.001007162,0.001071350,0.001060288,0.001120704,0.001006684,0.001084188,0.000976549,0.001048172,0.000972245,0.001050315
886,0.000968393,0.001031820,0.001532456,0.001478416,0.000953506,0.000997638,0.000947913,0.000992453,0.000989637,0.001046342,0.001006894,0.001071109,0.001060172,0.001120587,0.001006566,0.001084087,0.000976494,0.001048106,0.000972130,0.001050197
887,0.000968279,0.001031726,0.001530891,0.001476940,0.000953332,0.000997478,0.000947883,0.000992432,0.000989538,0.001046229,0.001006627,0.001070868,0.001060056,0.001120471,0.001006449,0.001083986,0.000976438,0.001048040,0.000972015,0.001050079
888,0.000968165,0.001031633,0.001529310,0.001475451,0.000953160,0.000997320,0.000947854,0.000992411,0.000989439,0.001046115,0.001006361,0.001070628,0.001059940,0.001120354,0.001006331,0.001083885,0.000976383,0.001047974,0.000971901,0.001049962
889,0.000968052,0.001031540,0.001527712,0.001473949,0.000952989,0.000997163,0.000947825,0.000992391,0.000989340,0.001046003,0.001006094,0.001070389,0.001059825,0.001120238,0.001006214,0.001083785,0.000976328,0.001047908,0.000971786,0.001049844
890,0.000967939,0.001031448,0.001526098,0.001472433,0.000952820,0.000997008,0.000947795,0.000992370,0.000989242,0.001045891,0.001005829,0.001070150,0.001059710,0.001120122,0.001006098,0.001083685,0.000976273,0.001047842,0.000971672,0.001049726
891,0.000967827,0.001031356,0.001524467,0.001470904,0.000952653,0.000996855,0.000947766,0.000992350,0.000989144,0.001045779,0.001005564,0.001069912,0.001059595,0.001120006,0.001005982,0.001083585,0.000976218,0.001047776,0.000971558,0.001049609
892,0.000967715,0.001031264,0.001522820,0.001469361,0.000952488,0.000996704,0.000947737,0.000992330,0.000989046,0.001045668,0.001005299,0.001069675,0.001059480,0.001119890,0.001005866,0.001083486,0.000976163,0.001047711,0.000971444,0.001049491
893,0.000967604,0.001031173,0.001521155,0.001467805,0.000952324,0.000996554,0.000947708,0.000992310,0.000988949,0.001045558,0.001005036,0.001069438,0.001059365,0.001119774,0.001005750,0.001083387,0.000976108,0.001047645,0.000971331,0.001049373
894,0.000967494,0.001031083,0.001519474,0.001466235,0.000952161,0.000996405,0.000947679,0.000992290,0.000988852,0.001045447,0.001004772,0.001069202,0.001059251,0.001119658,0.001005635,0.001083288,0.000976053,0.001047579,0.000971217,0.001049256
895,0.000967383,0.001030993,0.001517775,0.001464651,0.000952001,0.000996259,0.000947651,0.000992270,0.000988756,0.001045338,0.001004510,0.001068967,0.001059137,0.001119543,0.001005520,0.001083189,0.000975998,0.001047513,0.000971104,0.001049138
896,0.000967274,0.001030903,0.001516059,0.001463054,0.000951842,0.000996113,0.000947622,0.000992251,0.000988660,0.001045229,0.001004247,0.001068732,0.001059023,0.001119428,0.001005406,0.001083091,0.000975943,0.001047448,0.000970990,0.001049021
897,0.000967165,0.001030814,0.001514326,0.001461442,0.000951685,0.000995970,0.000947594,0.000992231,0.000988565,0.001045120,0.001003986,0.001068498,0.001058910,0.001119313,0.001005292,0.001082992,0.000975888,0.001047382,0.000970877,0.001048904
898,0.000967056,0.001030725,0.001512575,0.001459816,0.000951529,0.000995828,0.000947565,0.000992212,0.000988469,0.001045012,0.001003725,0.001068264,0.001058796,0.001119198,0.001005178,0.001082895,0.000975833,0.001047316,0.000970765,0.001048786
899,0.000966948,0.001030637,0.001510806,0.001458176,0.000951375,0.000995687,0.000947537,0.000992192,0.000988374,0.001044904,0.001003464,0.001068032,0.001058683,0.001119083,0.001005065,0.001082797,0.000975779,0.001047251,0.000970652,0.001048669
900,0.000966840,0.001030549,0.001509020,0.001456522,0.000951222,0.000995548,0.000947509,0.000992173,0.000988280,0.001044796,0.001003205,0.001067799,0.001058570,0.001118969,0.001004952,0.001082700,0.000975724,0.001047185,0.000970539,0.001048552
901,0.000966733,0.001030461,0.001507215,0.001454854,0.000951071,0.000995411,0.000947481,0.000992154,0.000988186,0.001044689,0.001002945,0.001067568,0.001058457,0.001118854,0.001004839,0.001082603,0.000975669,0.001047120,0.000970427,0.001048434
902,0.000966626,0.001030374,0.001505392,0.001453171,0.000950922,0.000995275,0.000947453,0.000992135,0.000988092,0.001044583,0.001002687,0.001067337,0.001058345,0.001118740,0.001004727,0.001082506,0.000975615,0.001047055,0.000970315,0.001048317
903,0.000966520,0.001030288,0.001503552,0.001451474,0.000950774,0.000995141,0.000947425,0.000992116,0.000987999,0.001044477,0.001002429,0.001067107,0.001058232,0.001118626,0.001004615,0.001082409,0.000975560,0.001046989,0.000970203,0.001048200
904,0.000966414,0.001030202,0.001501692,0.001449762,0.000950627,0.000995008,0.000947398,0.000992098,0.000987905,0.001044371,0.001002171,0.001066878,0.001058120,0.001118512,0.001004503,0.001082313,0.000975506,0.001046924,0.000970091,0.001048083
905,0.000966309,0.001030116,0.001499815,0.001448036,0.000950482,0.000994876,0.000947370,0.000992079,0.000987813,0.001044266,0.001001915,0.001066649,0.001058008,0.001118398,0.001004392,0.001082217,0.000975451,0.001046858,0.000969979,0.001047966
906,0.000966204,0.001030031,0.001497918,0.001446295,0.000950339,0.000994746,0.000947343,0.000992061,0.000987720,0.001044161,0.001001658,0.001066421,0.001057897,0.001118285,0.001004281,0.001082121,0.000975397,0.001046793,0.000969868,0.001047849
907,0.000966099,0.001029946,0.001496003,0.001444539,0.000950197,0.000994617,0.000947315,0.000992042,0.000987628,0.001044057,0.001001403,0.001066194,0.001057785,0.001118171,0.001004170,0.001082025,0.000975342,0.001046728,0.000969756,0.001047732
908,0.000965995,0.001029861,0.001494069,0.001442768,0.000950056,0.000994490,0.000947288,0.000992024,0.000987536,0.001043953,0.001001148,0.001065967,0.001057674,0.001118058,0.001004060,0.001081930,0.000975288,0.001046663,0.000969645,0.001047615
909,0.000965892,0.001029777,0.001492116,0.001440982,0.000949917,0.000994364,0.000947261,0.000992006,0.000987445,0.001043850,0.001000894,0.001065741,0.001057563,0.001117945,0.001003950,0.001081835,0.000975234,0.001046598,0.000969534,0.001047498
910,0.000965789,0.001029693,0.001490144,0.001439181,0.000949779,0.000994240,0.000947234,0.000991988,0.000987354,0.001043747,0.001000640,0.001065516,0.001057452,0.001117832,0.001003841,0.001081740,0.000975179,0.001046532,0.000969423,0.001047382
911,0.000965686,0.001029610,0.001488152,0.001437366,0.000949643,0.000994117,0.000947207,0.000991970,0.000987263,0.001043644,0.001000387,0.001065291,0.001057341,0.001117719,0.001003731,0.001081645,0.000975125,0.001046467,0.000969312,0.001047265
912,0.000965584,0.001029527,0.001486141,0.001435535,0.000949508,0.000993995,0.000947180,0.000991952,0.000987173,0.001043542,0.001000134,0.001065068,0.001057231,0.001117606,0.001003622,0.001081551,0.000975071,0.001046402,0.000969202,0.001047148
913,0.000965483,0.001029445,0.001484111,0.001433689,0.000949375,0.000993875,0.000947153,0.000991934,0.000987082,0.001043440,0.000999882,0.001064844,0.001057121,0.001117494,0.001003514,0.001081457,0.000975017,0.001046337,0.000969091,0.001047032
914,0.000965381,0.001029363,0.001482061,0.001431827,0.000949243,0.000993756,0.000947127,0.000991916,0.000986993,0.001043339,0.000999631,0.001064622,0.001057010,0.001117381,0.001003405,0.001081363,0.000974963,0.001046272,0.000968981,0.001046915
915,0.000965281,0.001029281,0.001479991,0.001429950,0.000949112,0.000993638,0.000947100,0.000991899,0.000986903,0.001043237,0.000999381,0.001064400,0.001056901,0.001117269,0.001003297,0.001081269,0.000974909,0.001046207,0.000968871,0.001046799
916,0.000965180,0.001029200,0.001477902,0.001428058,0.000948983,0.000993522,0.000947074,0.000991881,0.000986814,0.001043137,0.000999131,0.001064179,0.001056791,0.001117157,0.001003189,0.001081176,0.000974855,0.001046142,0.000968761,0.001046682
917,0.000965080,0.001029119,0.001475792,0.001426151,0.000948855,0.000993407,0.000947048,0.000991864,0.000986725,0.001043037,0.000998881,0.001063959,0.001056681,0.001117045,0.001003082,0.001081083,0.000974801,0.001046078,0.000968651,0.001046566
918,0.000964981,0.001029039,0.001473663,0.001424228,0.000948728,0.000993293,0.000947021,0.000991847,0.000986636,0.001042937,0.000998633,0.001063739,0.001056572,0.001116933,0.001002975,0.001080990,0.000974747,0.001046013,0.000968542,0.001046449
